protein name	average rank	rank(gcn)	rank(node2vec)	proximity to Covid-19(gcn)	proximity to Covid-19(node2vec)	shortest path to Covid-19	path length	involved pathway id	involved pathway name
UFL1	14214.5	16499	11930	-0.1355301773734787	1.0137754200174576	UFL1, EGFR, PRKACA, covid-19	3	GO:0001649, GO:0008284, GO:0034976, GO:0031397, GO:0032088, GO:0032434, GO:0032880, GO:0033146, GO:0071569, GO:1990592	osteoblast differentiation, positive regulation of cell proliferation, response to endoplasmic reticulum stress, negative regulation of protein ubiquitination, negative regulation of NF-kappaB transcription factor activity, regulation of proteasomal ubiquitin-dependent protein catabolic process, regulation of protein localization, regulation of intracellular estrogen receptor signaling pathway, protein ufmylation, protein K69-linked ufmylation
KIAA1211L	14220.0	13984	14456	-0.0823260133511644	0.7967002343526168	KIAA1211L, HRAS, RAP1GDS1, covid-19	3		
FRMD1	14220.5	13373	15068	-0.07326523641522523	0.7285574942792415	FRMD1, PPL, PDE4DIP, covid-19	3		
CCL14	14224.0	16319	12129	-0.12982364716375458	0.9981678961034898	CCL14, AKT2, POFUT1, covid-19	3		
CDRT4	14224.0	14117	14331	-0.0840460531424558	0.8097742809305435	CDRT4, SORT1, UPF1, covid-19	3		
TMEM14B	14224.5	13511	14938	-0.07537161804301795	0.7459126860604227	TMEM14B, LMNA, TOR1A, covid-19	3	GO:0021987, GO:0061351, GO:2000045	cerebral cortex development, neural precursor cell proliferation, regulation of G1/S transition of mitotic cell cycle
PA2G4	14224.5	12453	15996	-0.06086171115603492	0.595034621900377	PA2G4, HDAC2, covid-19	2	GO:0045892	negative regulation of transcription, DNA-templated
NKG7	14226.0	11197	17255	-0.04492837843157452	0.16359843843204575	NKG7, LMNA, TOR1A, covid-19	3		
CYP2E1	14226.0	14469	13983	-0.0899396846737435	0.8462834907915467	CYP2E1, POR, covid-19	2	GO:0017144, GO:0055114, GO:0046483, GO:0008202, GO:0016098	drug metabolic process, oxidation-reduction process, heterocycle metabolic process, steroid metabolic process, monoterpenoid metabolic process
CPXM2	14227.5	13178	15277	-0.0703966388745229	0.6997546334089028	CPXM2, SMAD9, CEP135, covid-19	3		
PTGDS	14228.0	14042	14414	-0.08302236463322103	0.801918163344198	PTGDS, PTGES2, covid-19	2	GO:0001516	prostaglandin biosynthetic process
RAP2A	14228.5	14451	14006	-0.08974533482690955	0.8436532606742534	RAP2A, MOV10, covid-19	2	GO:0001934, GO:0034613, GO:0045184, GO:0030033, GO:0031532, GO:0031954, GO:0035690, GO:0046328, GO:0048814, GO:0072659	positive regulation of protein phosphorylation, cellular protein localization, establishment of protein localization, microvillus assembly, actin cytoskeleton reorganization, positive regulation of protein autophosphorylation, cellular response to drug, regulation of JNK cascade, regulation of dendrite morphogenesis, protein localization to plasma membrane
PLCD4	14229.5	14884	13575	-0.09690038657776806	0.8806228362395838	PLCD4, APP, EIF4E2, covid-19	3		
EIF2S3	14231.0	15269	13193	-0.103790869666602	0.9131220833436462	EIF2S3, IMPDH2, covid-19	2	GO:0006413	translational initiation
FGFR2	14231.0	11984	16478	-0.05471807635252847	0.4974484460328347	FGFR2, GOLGA3, covid-19	2	GO:0008284, GO:0018108, GO:0008543, GO:0010518, GO:0046777, GO:0043410, GO:0048701	positive regulation of cell proliferation, peptidyl-tyrosine phosphorylation, fibroblast growth factor receptor signaling pathway, positive regulation of phospholipase activity, protein autophosphorylation, positive regulation of MAPK cascade, embryonic cranial skeleton morphogenesis
FOXR2	14231.5	11148	17315	-0.04446065363168113	0.09885767906347176	FOXR2, ARNT, GTF2F2, covid-19	3		
ADSL	14232.0	15776	12688	-0.11462798891353762	0.9541658422613502	ADSL, GPX1, covid-19	2	GO:0006167, GO:0051262	AMP biosynthetic process, protein tetramerization
YJEFN3	14232.0	16878	11586	-0.15254139164004962	1.042049615448976	YJEFN3, HNRNPL, NEK9, covid-19	3		
CXXC1	14233.0	12044	16422	-0.05525664761352295	0.5126265621965911	CXXC1, DNMT1, covid-19	2	GO:0006355, GO:0045893, GO:0051568	regulation of transcription, DNA-templated, positive regulation of transcription, DNA-templated, histone H3-K4 methylation
NACA4P	14235.5	13602	14869	-0.07657230538902121	0.7538927327323547	NACA4P, HLA-B, RHOA, covid-19	3		
PJA1	14236.0	13451	15021	-0.07442451837766162	0.7357771984109767	PJA1, AP2M1, covid-19	2		
RDM1	14239.0	13420	15058	-0.07397983509348324	0.730430717703192	RDM1, RUVBL2, AKAP8, covid-19	3		
FBXO38	14239.0	13567	14911	-0.07608476821277649	0.7502964836075267	FBXO38, MOV10, covid-19	2		
NUF2	14239.5	14882	13597	-0.09684821893083743	0.877990949760144	NUF2, GRIPAP1, covid-19	2		
CALM1	14240.0	12023	16457	-0.05508960337860565	0.5050610291081015	CALM1, CSNK2A2, covid-19	2	GO:0002027, GO:0005513, GO:0051592, GO:0010880, GO:0055117, GO:0030801, GO:0030819, GO:0032465, GO:0032516, GO:0035307, GO:0051343, GO:0060314, GO:0060315, GO:0060316	regulation of heart rate, detection of calcium ion, response to calcium ion, regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum, regulation of cardiac muscle contraction, positive regulation of cyclic nucleotide metabolic process, positive regulation of cAMP biosynthetic process, regulation of cytokinesis, positive regulation of phosphoprotein phosphatase activity, positive regulation of protein dephosphorylation, positive regulation of cyclic-nucleotide phosphodiesterase activity, regulation of ryanodine-sensitive calcium-release channel activity, negative regulation of ryanodine-sensitive calcium-release channel activity, positive regulation of ryanodine-sensitive calcium-release channel activity
PPP2R5D	14242.0	14849	13635	-0.09616298065693635	0.8747846015745053	PPP2R5D, PRKACA, covid-19	2	GO:0006470	protein dephosphorylation
BRK1	14243.0	14775	13711	-0.09478552507692861	0.8686563873569714	BRK1, NRAS, RAP1GDS1, covid-19	3	GO:0010592, GO:0016601, GO:0070207, GO:2000601	positive regulation of lamellipodium assembly, Rac protein signal transduction, protein homotrimerization, positive regulation of Arp2/3 complex-mediated actin nucleation
DAP	14243.5	15836	12651	-0.11632013507985756	0.9572064672961629	DAP, TNFRSF1A, RHOA, covid-19	3	GO:0045892, GO:0097190, GO:0006915, GO:0006919, GO:0010507, GO:0032088, GO:0034198	negative regulation of transcription, DNA-templated, apoptotic signaling pathway, apoptotic process, activation of cysteine-type endopeptidase activity involved in apoptotic process, negative regulation of autophagy, negative regulation of NF-kappaB transcription factor activity, cellular response to amino acid starvation
NELL1	14244.0	15315	13173	-0.10496343335158546	0.9141742916579165	NELL1, EGFR, PRKACA, covid-19	3	GO:0010468, GO:0030501, GO:1903363, GO:0033689, GO:0045669	regulation of gene expression, positive regulation of bone mineralization, negative regulation of cellular protein catabolic process, negative regulation of osteoblast proliferation, positive regulation of osteoblast differentiation
PMEPA1	14245.5	11666	16825	-0.05074572379406833	0.3975772378068896	PMEPA1, HGS, AKAP8, covid-19	3	GO:0010991, GO:0030512, GO:0060394	negative regulation of SMAD protein complex assembly, negative regulation of transforming growth factor beta receptor signaling pathway, negative regulation of pathway-restricted SMAD protein phosphorylation
NIPSNAP3B	14246.5	11652	16841	-0.05060723422843145	0.3932400944173977	NIPSNAP3B, PAICS, ABCC1, covid-19	3		
NCAN	14248.5	11247	17250	-0.04549530470201587	0.16966271914392206	NCAN, L1CAM, CSNK2A2, covid-19	3		
DPH1	14248.5	17431	11066	-0.24662051626286327	1.0838566146042798	DPH1, MOV10, covid-19	2		
FOXC1	14252.5	11228	17277	-0.04528039002490926	0.14394208639235695	FOXC1, CDK2, POLA1, covid-19	3	GO:0006355, GO:0001654, GO:0016477, GO:0007507, GO:0045893, GO:0045930, GO:0045944, GO:0008283, GO:0010718, GO:0042475, GO:0043388, GO:0045618, GO:0071364	regulation of transcription, DNA-templated, eye development, cell migration, heart development, positive regulation of transcription, DNA-templated, negative regulation of mitotic cell cycle, positive regulation of transcription by RNA polymerase II, cell proliferation, positive regulation of epithelial to mesenchymal transition, odontogenesis of dentin-containing tooth, positive regulation of DNA binding, positive regulation of keratinocyte differentiation, cellular response to epidermal growth factor stimulus
ARHGEF16	14252.5	14153	14352	-0.08456295047298665	0.8083779323129234	ARHGEF16, PML, HDAC2, covid-19	3	GO:0060326, GO:1903078, GO:0090630	cell chemotaxis, positive regulation of protein localization to plasma membrane, activation of GTPase activity
CUL1	14252.5	15715	12790	-0.11327227071325728	0.9453308258700306	CUL1, TBK1, covid-19	2	GO:0016567, GO:0031146	protein ubiquitination, SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
PTTG1IP	14255.0	15484	13026	-0.10848213496571354	0.9264381980766028	PTTG1IP, RAB4A, RAB7A, covid-19	3	GO:0006606, GO:0031398, GO:1903364, GO:0043518, GO:1902254	protein import into nucleus, positive regulation of protein ubiquitination, positive regulation of cellular protein catabolic process, negative regulation of DNA damage response, signal transduction by p53 class mediator, negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator
ATP5F1A	14256.5	11839	16674	-0.05276943503121901	0.44592292612509477	ATP5F1A, TBK1, covid-19	2	GO:0001937, GO:0006754, GO:0043536	negative regulation of endothelial cell proliferation, ATP biosynthetic process, positive regulation of blood vessel endothelial cell migration
SLC4A3	14256.5	17072	11441	-0.16526895720733242	1.05408435720664	SLC4A3, PRKD2, RTN4, covid-19	3		
ZNF277	14257.5	14483	14032	-0.09015604797764074	0.8415865274380039	ZNF277, RELA, AKAP8, covid-19	3		
PAPSS2	14257.5	16299	12216	-0.1291802689299437	0.99088159217465	PAPSS2, APP, EIF4E2, covid-19	3		
PNRC1	14259.0	11202	17316	-0.044991151255187906	0.09667286256589708	PNRC1, GRB2, AP2A2, covid-19	3		
SPATS1	14259.0	13408	15110	-0.07380538375350182	0.7225564275070698	SPATS1, PSMA3, HDAC2, covid-19	3		
AGTR2	14259.0	14096	14422	-0.08382570863879538	0.8009899287564263	AGTR2, ZBTB16, HDAC2, covid-19	3	GO:0007166, GO:0032516, GO:0042311, GO:0051387, GO:2001238	cell surface receptor signaling pathway, positive regulation of phosphoprotein phosphatase activity, vasodilation, negative regulation of neurotrophin TRK receptor signaling pathway, positive regulation of extrinsic apoptotic signaling pathway
PSMB4	14259.0	14387	14131	-0.08854987953841728	0.8313066908610249	PSMB4, LARP7, covid-19	2		
DMKN	14260.0	15608	12912	-0.11135001873783114	0.9372971725445572	DMKN, APP, EIF4E2, covid-19	3		
UGT1A8	14260.5	16544	11977	-0.1372619501511887	1.0100590689988778	UGT1A8, HNF1A, TLE1, covid-19	3	GO:0051552, GO:0052696, GO:0052697	flavone metabolic process, flavonoid glucuronidation, xenobiotic glucuronidation
PPP1R1A	14261.0	17237	11285	-0.17994443919255582	1.0668780047261563	PPP1R1A, PRKACA, covid-19	2		
PDE3B	14261.0	17282	11240	-0.18571587242182924	1.070988349234985	PDE3B, PRKACA, covid-19	2	GO:0007162, GO:0050995, GO:0016525	negative regulation of cell adhesion, negative regulation of lipid catabolic process, negative regulation of angiogenesis
MAP3K6	14261.5	12336	16187	-0.059142338037216066	0.5593456503271403	MAP3K6, fostamatinib, RIPK1, covid-19	3	GO:0006468	protein phosphorylation
SH3KBP1	14263.0	14720	13806	-0.09397187217337137	0.8597526192730693	SH3KBP1, IMPDH2, covid-19	2	GO:0007010, GO:0016477, GO:0008360	cytoskeleton organization, cell migration, regulation of cell shape
ZNF169	14263.0	15083	13443	-0.10051470029443074	0.891322284698869	ZNF169, CENPB, CSNK2B, covid-19	3		
ZFY	14264.0	14457	14071	-0.08980180918443348	0.8372224151472136	ZFY, L3MBTL2, HDAC2, covid-19	3		
SPINK5	14265.0	15350	13180	-0.10554789199847858	0.9136585341453585	SPINK5, TFG, CUL2, covid-19	3	GO:0009913	epidermal cell differentiation
MTNR1B	14265.5	12495	16036	-0.061437750222262846	0.5892458685983011	MTNR1B, HECTD1, covid-19	2	GO:0042593, GO:0050796	glucose homeostasis, regulation of insulin secretion
CATSPERD	14267.0	15758	12776	-0.11435262723153908	0.9467296309862726	CATSPERD, LNX1, AP2M1, covid-19	3		
C3orf36	14267.0	11473	17061	-0.04831406178090386	0.2920471914046563	C3orf36, APP, CSNK2A2, covid-19	3		
TRAPPC1	14269.5	11717	16822	-0.05130410598385164	0.3987866666929544	TRAPPC1, PDLIM7, AP2M1, covid-19	3		
TCEAL9	14270.5	14642	13899	-0.0926997012614234	0.8525867639649762	TCEAL9, USP11, MYCBP2, covid-19	3		
TTC21A	14272.5	15599	12946	-0.11115941539862749	0.9338266944566379	TTC21A, REL, TBK1, covid-19	3		
NSMCE3	14272.5	17113	11432	-0.16918892069030536	1.0550197753524788	NSMCE3, NGFR, PRKACA, covid-19	3	GO:0006281, GO:0034644, GO:0031398, GO:0071478, GO:0072711	DNA repair, cellular response to UV, positive regulation of protein ubiquitination, cellular response to radiation, cellular response to hydroxyurea
SSPO	14273.0	12196	16350	-0.057325035240437805	0.5272418659620217	SSPO, HNRNPL, UBAP2L, covid-19	3		
ASH2L	14275.0	15789	12761	-0.11510881643046539	0.9479022967973904	ASH2L, HDAC2, covid-19	2	GO:0006974, GO:0008284, GO:0043627, GO:0051568	cellular response to DNA damage stimulus, positive regulation of cell proliferation, response to estrogen, histone H3-K4 methylation
NANOG	14275.5	17418	11133	-0.2343431175588364	1.078964473984675	NANOG, CSNK2A2, covid-19	2	GO:0006355, GO:0001714, GO:0010468, GO:0045944, GO:0008283, GO:0045595, GO:0035019	regulation of transcription, DNA-templated, endodermal cell fate specification, regulation of gene expression, positive regulation of transcription by RNA polymerase II, cell proliferation, regulation of cell differentiation, somatic stem cell population maintenance
CDKN2C	14277.0	16918	11636	-0.154976117980049	1.0383728481223957	CDKN2C, TCF12, covid-19	2	GO:0000079, GO:0000082, GO:0042326, GO:0007050, GO:0008285, GO:0030308	regulation of cyclin-dependent protein serine/threonine kinase activity, G1/S transition of mitotic cell cycle, negative regulation of phosphorylation, cell cycle arrest, negative regulation of cell proliferation, negative regulation of cell growth
SULT1A2	14277.5	16130	12425	-0.12467974066326011	0.9749822483347359	SULT1A2, NIF3L1, DCTPP1, covid-19	3	GO:0006068, GO:0051923, GO:0018958, GO:0006805, GO:0050427	ethanol catabolic process, sulfation, phenol-containing compound metabolic process, xenobiotic metabolic process, 3'-phosphoadenosine 5'-phosphosulfate metabolic process
TCP11L1	14279.0	12708	15850	-0.06421331228816768	0.6184978632553063	TCP11L1, APP, EIF4E2, covid-19	3		
NHLH1	14279.0	11994	16564	-0.05482928854709024	0.4769023535708552	NHLH1, TCF3, SLC9A3R1, covid-19	3	GO:0045944	positive regulation of transcription by RNA polymerase II
COL5A2	14280.5	13015	15546	-0.06835656321346614	0.6657397643709749	COL5A2, EWSR1, AKAP8, covid-19	3	GO:0048592, GO:0030199, GO:0043588, GO:1903225	eye morphogenesis, collagen fibril organization, skin development, negative regulation of endodermal cell differentiation
ZSCAN10	14282.0	16628	11936	-0.14050841035358072	1.0132197150683981	ZSCAN10, SUZ12, UPF1, covid-19	3		
BRSK2	14282.5	17351	11214	-0.1966366693589654	1.0735277874307152	BRSK2, PRKACA, covid-19	2	GO:0000086, GO:0006468, GO:0036503, GO:0031532, GO:0061178, GO:0070059	G2/M transition of mitotic cell cycle, protein phosphorylation, ERAD pathway, actin cytoskeleton reorganization, regulation of insulin secretion involved in cellular response to glucose stimulus, intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress
EDF1	14283.0	11660	16906	-0.050699858284821105	0.36676608073342554	EDF1, MOV10, covid-19	2	GO:0043388	positive regulation of DNA binding
ZDBF2	14284.0	13735	14833	-0.07912216063678588	0.7578960213788667	ZDBF2, PRKD2, RTN4, covid-19	3		
PPP2R5C	14284.5	13688	14881	-0.07836814496986008	0.7528139896330137	PPP2R5C, APP, EIF4E2, covid-19	3	GO:0008285, GO:0043161	negative regulation of cell proliferation, proteasome-mediated ubiquitin-dependent protein catabolic process
PROSER2	14285.0	16620	11950	-0.14001125614122198	1.0117903174996372	PROSER2, GRPEL1, covid-19	2		
ARSF	14286.5	12848	15725	-0.06601649303581617	0.6401332921387318	ARSF, EP300, NUP98, covid-19	3		
FAM13C	14288.5	14804	13773	-0.09538087142072504	0.8634341062907492	FAM13C, TFIP11, PDE4DIP, covid-19	3		
TRIM55	14291.0	13877	14705	-0.08100049216100362	0.7712700423288292	TRIM55, USP13, covid-19	2		
FAM53B	14291.5	16911	11672	-0.15460040582807522	1.0351339793909604	FAM53B, SFN, PLEKHF2, covid-19	3	GO:0035411, GO:0090263	catenin import into nucleus, positive regulation of canonical Wnt signaling pathway
WWTR1	14291.5	16378	12205	-0.13164814243568324	0.9917451971389182	WWTR1, MOV10, covid-19	2	GO:0001933, GO:0008284, GO:0006469, GO:0010718, GO:0017145, GO:0035329, GO:0035414, GO:0060390, GO:0090090	negative regulation of protein phosphorylation, positive regulation of cell proliferation, negative regulation of protein kinase activity, positive regulation of epithelial to mesenchymal transition, stem cell division, hippo signaling, negative regulation of catenin import into nucleus, regulation of SMAD protein import into nucleus, negative regulation of canonical Wnt signaling pathway
OLA1	14294.5	12187	16402	-0.05716160321163971	0.5171950602905648	OLA1, RAP1GDS1, covid-19	2	GO:0046034	ATP metabolic process
COBLL1	14295.0	16679	11911	-0.14262505756393123	1.0151823833233498	COBLL1, FGFR1OP, covid-19	2		
PRKCE	14295.5	14723	13868	-0.09399486314415728	0.8550961387183189	PRKCE, MARK2, covid-19	2	GO:0006468, GO:0010634, GO:0018105, GO:0090303, GO:0032467, GO:2001031	protein phosphorylation, positive regulation of epithelial cell migration, peptidyl-serine phosphorylation, positive regulation of wound healing, positive regulation of cytokinesis, positive regulation of cellular glucuronidation
CALR	14296.5	13474	15119	-0.07481461161613222	0.7215130605995501	CALR, PRKACA, covid-19	2	GO:0000122, GO:0045892, GO:0008284, GO:0034504, GO:0006611, GO:0010595, GO:0045665, GO:0017148, GO:0033144, GO:0045787, GO:0045740, GO:0048387, GO:0071157, GO:0090398, GO:1900026, GO:1901164, GO:2000510	negative regulation of transcription by RNA polymerase II, negative regulation of transcription, DNA-templated, positive regulation of cell proliferation, protein localization to nucleus, protein export from nucleus, positive regulation of endothelial cell migration, negative regulation of neuron differentiation, negative regulation of translation, negative regulation of intracellular steroid hormone receptor signaling pathway, positive regulation of cell cycle, positive regulation of DNA replication, negative regulation of retinoic acid receptor signaling pathway, negative regulation of cell cycle arrest, cellular senescence, positive regulation of substrate adhesion-dependent cell spreading, negative regulation of trophoblast cell migration, positive regulation of dendritic cell chemotaxis
