Perturbed_gene	Pathway_ID	Pathway_name
IL18R1	GO:0002456	T cell mediated immunity
SOCS1	GO:1903530	regulation of secretion by cell
IFNA2	GO:1903530	regulation of secretion by cell
RSAD2	GO:1903530	regulation of secretion by cell
CD274	GO:1903530	regulation of secretion by cell
JAK2	GO:1903530	regulation of secretion by cell
GBP1	GO:1903530	regulation of secretion by cell
CASP1	GO:1903530	regulation of secretion by cell
IL11	GO:1903530	regulation of secretion by cell
TSLP	GO:1903530	regulation of secretion by cell
ZC3H12A	GO:1903530	regulation of secretion by cell
CARD16	GO:1903530	regulation of secretion by cell
SSC5D	GO:1903530	regulation of secretion by cell
CRLF2	GO:1903530	regulation of secretion by cell
IL6	GO:1903530	regulation of secretion by cell
TNF	GO:1903530	regulation of secretion by cell
TNFAIP3	GO:1903530	regulation of secretion by cell
TRIM22	GO:0051091	positive regulation of DNA-binding transcription factor activity
JAK2	GO:0051091	positive regulation of DNA-binding transcription factor activity
CSF3	GO:0051091	positive regulation of DNA-binding transcription factor activity
KIT	GO:0051091	positive regulation of DNA-binding transcription factor activity
TLR3	GO:0051091	positive regulation of DNA-binding transcription factor activity
CARD16	GO:0051091	positive regulation of DNA-binding transcription factor activity
TNFSF18	GO:0051091	positive regulation of DNA-binding transcription factor activity
IL6	GO:0051091	positive regulation of DNA-binding transcription factor activity
IL18R1	GO:0051091	positive regulation of DNA-binding transcription factor activity
TNF	GO:0051091	positive regulation of DNA-binding transcription factor activity
IFNA2	GO:0002700	regulation of production of molecular mediator of immune response
IFNB1	GO:0002700	regulation of production of molecular mediator of immune response
RSAD2	GO:0002700	regulation of production of molecular mediator of immune response
BST2	GO:0002700	regulation of production of molecular mediator of immune response
TLR3	GO:0002700	regulation of production of molecular mediator of immune response
IL6	GO:0002700	regulation of production of molecular mediator of immune response
IL18R1	GO:0002700	regulation of production of molecular mediator of immune response
TNF	GO:0002700	regulation of production of molecular mediator of immune response
IFNL1	GO:0002828	regulation of type 2 immune response
IFNA2	GO:0002828	regulation of type 2 immune response
IFNB1	GO:0002828	regulation of type 2 immune response
RSAD2	GO:0002828	regulation of type 2 immune response
IL6	GO:0002828	regulation of type 2 immune response
SOCS1	GO:0070201	regulation of establishment of protein localization
IFNA2	GO:0070201	regulation of establishment of protein localization
RSAD2	GO:0070201	regulation of establishment of protein localization
IFI27	GO:0070201	regulation of establishment of protein localization
CD274	GO:0070201	regulation of establishment of protein localization
JAK2	GO:0070201	regulation of establishment of protein localization
GBP1	GO:0070201	regulation of establishment of protein localization
CASP1	GO:0070201	regulation of establishment of protein localization
TSLP	GO:0070201	regulation of establishment of protein localization
ZC3H12A	GO:0070201	regulation of establishment of protein localization
CARD16	GO:0070201	regulation of establishment of protein localization
SSC5D	GO:0070201	regulation of establishment of protein localization
CRLF2	GO:0070201	regulation of establishment of protein localization
IL6	GO:0070201	regulation of establishment of protein localization
TNF	GO:0070201	regulation of establishment of protein localization
TNFAIP3	GO:0070201	regulation of establishment of protein localization
IRF1	GO:0045580	regulation of T cell differentiation
SOCS1	GO:0045580	regulation of T cell differentiation
IFNL1	GO:0045580	regulation of T cell differentiation
IFNA2	GO:0045580	regulation of T cell differentiation
IFNB1	GO:0045580	regulation of T cell differentiation
IL12A	GO:0045580	regulation of T cell differentiation
IL7R	GO:0045580	regulation of T cell differentiation
ZC3H12A	GO:0045580	regulation of T cell differentiation
IFNA2	GO:0002724	regulation of T cell cytokine production
IFNB1	GO:0002724	regulation of T cell cytokine production
RSAD2	GO:0002724	regulation of T cell cytokine production
IL6	GO:0002724	regulation of T cell cytokine production
IL18R1	GO:0002724	regulation of T cell cytokine production
MAP3K8	GO:0050870	positive regulation of T cell activation
SOCS1	GO:0050870	positive regulation of T cell activation
IL12A	GO:0050870	positive regulation of T cell activation
CD274	GO:0050870	positive regulation of T cell activation
PDCD1LG2	GO:0050870	positive regulation of T cell activation
IL7R	GO:0050870	positive regulation of T cell activation
TNFSF13B	GO:0050870	positive regulation of T cell activation
IL6	GO:0050870	positive regulation of T cell activation
TNFSF14	GO:0050870	positive regulation of T cell activation
IRF1	GO:0050866	negative regulation of cell activation
SOCS1	GO:0050866	negative regulation of cell activation
IFNL1	GO:0050866	negative regulation of cell activation
IFNA2	GO:0050866	negative regulation of cell activation
IFNB1	GO:0050866	negative regulation of cell activation
CD274	GO:0050866	negative regulation of cell activation
PDCD1LG2	GO:0050866	negative regulation of cell activation
ZC3H12A	GO:0050866	negative regulation of cell activation
TNFAIP3	GO:0050866	negative regulation of cell activation
IFIT5	GO:0007249	I-kappaB kinase/NF-kappaB signaling
TRIM22	GO:0007249	I-kappaB kinase/NF-kappaB signaling
BST2	GO:0007249	I-kappaB kinase/NF-kappaB signaling
CASP1	GO:0007249	I-kappaB kinase/NF-kappaB signaling
TNFSF10	GO:0007249	I-kappaB kinase/NF-kappaB signaling
TLR3	GO:0007249	I-kappaB kinase/NF-kappaB signaling
ZC3H12A	GO:0007249	I-kappaB kinase/NF-kappaB signaling
CARD16	GO:0007249	I-kappaB kinase/NF-kappaB signaling
TNF	GO:0007249	I-kappaB kinase/NF-kappaB signaling
TNFAIP3	GO:0007249	I-kappaB kinase/NF-kappaB signaling
IFNA2	GO:0035745	T-helper 2 cell cytokine production
IFNB1	GO:0035745	T-helper 2 cell cytokine production
RSAD2	GO:0035745	T-helper 2 cell cytokine production
IL6	GO:0035745	T-helper 2 cell cytokine production
IL12A	GO:0071396	cellular response to lipid
CD274	GO:0071396	cellular response to lipid
JAK2	GO:0071396	cellular response to lipid
PDCD1LG2	GO:0071396	cellular response to lipid
CASP1	GO:0071396	cellular response to lipid
CSF3	GO:0071396	cellular response to lipid
CSF2	GO:0071396	cellular response to lipid
CXCL9	GO:0071396	cellular response to lipid
ZC3H12A	GO:0071396	cellular response to lipid
CARD16	GO:0071396	cellular response to lipid
IL6	GO:0071396	cellular response to lipid
TNF	GO:0071396	cellular response to lipid
IRGM	GO:0071396	cellular response to lipid
TNFAIP3	GO:0071396	cellular response to lipid
IRF1	GO:1902106	negative regulation of leukocyte differentiation
SOCS1	GO:1902106	negative regulation of leukocyte differentiation
IFNL1	GO:1902106	negative regulation of leukocyte differentiation
IFNA2	GO:1902106	negative regulation of leukocyte differentiation
IFNB1	GO:1902106	negative regulation of leukocyte differentiation
TLR3	GO:1902106	negative regulation of leukocyte differentiation
ZC3H12A	GO:1902106	negative regulation of leukocyte differentiation
IFNA2	GO:0050709	negative regulation of protein secretion
RSAD2	GO:0050709	negative regulation of protein secretion
GBP1	GO:0050709	negative regulation of protein secretion
ZC3H12A	GO:0050709	negative regulation of protein secretion
CARD16	GO:0050709	negative regulation of protein secretion
SSC5D	GO:0050709	negative regulation of protein secretion
TNF	GO:0050709	negative regulation of protein secretion
TNFAIP3	GO:0050709	negative regulation of protein secretion
IRF1	GO:0007162	negative regulation of cell adhesion
SOCS1	GO:0007162	negative regulation of cell adhesion
IFNL1	GO:0007162	negative regulation of cell adhesion
IFNA2	GO:0007162	negative regulation of cell adhesion
IFNB1	GO:0007162	negative regulation of cell adhesion
CD274	GO:0007162	negative regulation of cell adhesion
JAK2	GO:0007162	negative regulation of cell adhesion
PDCD1LG2	GO:0007162	negative regulation of cell adhesion
GBP1	GO:0007162	negative regulation of cell adhesion
ZC3H12A	GO:0007162	negative regulation of cell adhesion
IFNA2	GO:0002792	negative regulation of peptide secretion
RSAD2	GO:0002792	negative regulation of peptide secretion
GBP1	GO:0002792	negative regulation of peptide secretion
ZC3H12A	GO:0002792	negative regulation of peptide secretion
CARD16	GO:0002792	negative regulation of peptide secretion
SSC5D	GO:0002792	negative regulation of peptide secretion
TNF	GO:0002792	negative regulation of peptide secretion
TNFAIP3	GO:0002792	negative regulation of peptide secretion
IFNL1	GO:0042092	type 2 immune response
IFNA2	GO:0042092	type 2 immune response
IFNB1	GO:0042092	type 2 immune response
RSAD2	GO:0042092	type 2 immune response
IL6	GO:0042092	type 2 immune response
IRF1	GO:0042108	positive regulation of cytokine biosynthetic process
JAK2	GO:0042108	positive regulation of cytokine biosynthetic process
TLR3	GO:0042108	positive regulation of cytokine biosynthetic process
CLEC7A	GO:0042108	positive regulation of cytokine biosynthetic process
IL6	GO:0042108	positive regulation of cytokine biosynthetic process
TNF	GO:0042108	positive regulation of cytokine biosynthetic process
IFNA2	GO:1903531	negative regulation of secretion by cell
RSAD2	GO:1903531	negative regulation of secretion by cell
GBP1	GO:1903531	negative regulation of secretion by cell
IL11	GO:1903531	negative regulation of secretion by cell
ZC3H12A	GO:1903531	negative regulation of secretion by cell
CARD16	GO:1903531	negative regulation of secretion by cell
SSC5D	GO:1903531	negative regulation of secretion by cell
TNF	GO:1903531	negative regulation of secretion by cell
TNFAIP3	GO:1903531	negative regulation of secretion by cell
IFIT3	GO:0043067	regulation of programmed cell death
IFIT2	GO:0043067	regulation of programmed cell death
IFNB1	GO:0043067	regulation of programmed cell death
IL12A	GO:0043067	regulation of programmed cell death
CD274	GO:0043067	regulation of programmed cell death
JAK2	GO:0043067	regulation of programmed cell death
CASP1	GO:0043067	regulation of programmed cell death
TNFSF10	GO:0043067	regulation of programmed cell death
KIT	GO:0043067	regulation of programmed cell death
TLR3	GO:0043067	regulation of programmed cell death
CSF2	GO:0043067	regulation of programmed cell death
CLEC7A	GO:0043067	regulation of programmed cell death
IL7R	GO:0043067	regulation of programmed cell death
TSLP	GO:0043067	regulation of programmed cell death
ZC3H12A	GO:0043067	regulation of programmed cell death
CARD16	GO:0043067	regulation of programmed cell death
TNFSF18	GO:0043067	regulation of programmed cell death
IL6	GO:0043067	regulation of programmed cell death
TNF	GO:0043067	regulation of programmed cell death
LTA	GO:0043067	regulation of programmed cell death
TNFSF14	GO:0043067	regulation of programmed cell death
TNFAIP3	GO:0043067	regulation of programmed cell death
IRF1	GO:0045619	regulation of lymphocyte differentiation
SOCS1	GO:0045619	regulation of lymphocyte differentiation
IFNL1	GO:0045619	regulation of lymphocyte differentiation
IFNA2	GO:0045619	regulation of lymphocyte differentiation
IFNB1	GO:0045619	regulation of lymphocyte differentiation
IL12A	GO:0045619	regulation of lymphocyte differentiation
IL7R	GO:0045619	regulation of lymphocyte differentiation
ZC3H12A	GO:0045619	regulation of lymphocyte differentiation
IFNA2	GO:0046597	negative regulation of viral entry into host cell
IFITM3	GO:0046597	negative regulation of viral entry into host cell
IFITM1	GO:0046597	negative regulation of viral entry into host cell
IFITM2	GO:0046597	negative regulation of viral entry into host cell
IFI16	GO:2000116	regulation of cysteine-type endopeptidase activity
MEFV	GO:2000116	regulation of cysteine-type endopeptidase activity
JAK2	GO:2000116	regulation of cysteine-type endopeptidase activity
CASP1	GO:2000116	regulation of cysteine-type endopeptidase activity
TNFSF10	GO:2000116	regulation of cysteine-type endopeptidase activity
CLEC7A	GO:2000116	regulation of cysteine-type endopeptidase activity
CARD16	GO:2000116	regulation of cysteine-type endopeptidase activity
TNF	GO:2000116	regulation of cysteine-type endopeptidase activity
TNFSF14	GO:2000116	regulation of cysteine-type endopeptidase activity
IFNA7	GO:0031325	positive regulation of cellular metabolic process
IRF1	GO:0031325	positive regulation of cellular metabolic process
NLRC5	GO:0031325	positive regulation of cellular metabolic process
MAP3K8	GO:0031325	positive regulation of cellular metabolic process
SOCS1	GO:0031325	positive regulation of cellular metabolic process
IFNL1	GO:0031325	positive regulation of cellular metabolic process
IFI16	GO:0031325	positive regulation of cellular metabolic process
TRIM22	GO:0031325	positive regulation of cellular metabolic process
IFNA8	GO:0031325	positive regulation of cellular metabolic process
IFNA2	GO:0031325	positive regulation of cellular metabolic process
IFNA16	GO:0031325	positive regulation of cellular metabolic process
IFNW1	GO:0031325	positive regulation of cellular metabolic process
IFNB1	GO:0031325	positive regulation of cellular metabolic process
MEFV	GO:0031325	positive regulation of cellular metabolic process
IL12A	GO:0031325	positive regulation of cellular metabolic process
JAK2	GO:0031325	positive regulation of cellular metabolic process
CASP1	GO:0031325	positive regulation of cellular metabolic process
CSF3	GO:0031325	positive regulation of cellular metabolic process
TNFSF10	GO:0031325	positive regulation of cellular metabolic process
IL11	GO:0031325	positive regulation of cellular metabolic process
KIT	GO:0031325	positive regulation of cellular metabolic process
TLR3	GO:0031325	positive regulation of cellular metabolic process
CSF2	GO:0031325	positive regulation of cellular metabolic process
CLEC7A	GO:0031325	positive regulation of cellular metabolic process
CSF1	GO:0031325	positive regulation of cellular metabolic process
SELE	GO:0031325	positive regulation of cellular metabolic process
TSLP	GO:0031325	positive regulation of cellular metabolic process
ZC3H12A	GO:0031325	positive regulation of cellular metabolic process
TNFSF18	GO:0031325	positive regulation of cellular metabolic process
IL6	GO:0031325	positive regulation of cellular metabolic process
TNF	GO:0031325	positive regulation of cellular metabolic process
IRGM	GO:0031325	positive regulation of cellular metabolic process
TNFAIP3	GO:0031325	positive regulation of cellular metabolic process
IFIT5	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling
TRIM22	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling
BST2	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling
CASP1	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling
TNFSF10	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling
TLR3	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling
CARD16	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling
TNF	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling
IFNA7	GO:0018193	peptidyl-amino acid modification
SOCS1	GO:0018193	peptidyl-amino acid modification
IFNL1	GO:0018193	peptidyl-amino acid modification
IFNA8	GO:0018193	peptidyl-amino acid modification
IFNA2	GO:0018193	peptidyl-amino acid modification
IFNA16	GO:0018193	peptidyl-amino acid modification
IFNW1	GO:0018193	peptidyl-amino acid modification
IFNB1	GO:0018193	peptidyl-amino acid modification
IL12A	GO:0018193	peptidyl-amino acid modification
